ticker,name,sector,cap_band,market_cap,market_cap_b,d_setup,d_countdown,d_setup9_buy,d_setup9_sell,d_cd13_buy,d_cd13_sell,w_setup,w_countdown,w_setup9_buy,w_setup9_sell,w_cd13_buy,w_cd13_sell
HOPE,HOPE BANCORP INC,Financials,small,1491009408,1.49,-9,0,False,True,False,False,-3,-8,False,False,False,False
QCRH,QCR HOLDINGS INC,Financials,small,1469172352,1.47,-11,0,False,False,False,False,-3,0,False,False,False,False
PGNY,PROGYNY INC,Health Care,small,1359577088,1.36,-1,0,False,False,False,False,0,0,False,False,False,False
WWW,WOLVERINE WORLD WIDE INC,Consumer Discretionary,small,1307596928,1.31,-5,0,False,False,False,False,-2,0,False,False,False,False
ANIP,ANI PHARMACEUTICALS INC,Health Care,small,1666620672,1.67,2,0,False,False,False,False,-3,0,False,False,False,False
BRSL,BRIGHTSTAR LOTTERY PLC,Consumer Discretionary,mid,2349049088,2.35,-1,0,False,False,False,False,15,7,False,False,False,False
PRLB,PROTO LABS INC,Industrials,small,1373490944,1.37,-9,-1,False,True,False,False,-3,0,False,False,False,False
ENOV,ENOVIS CORP,Health Care,small,1296029696,1.3,-5,0,False,False,False,False,-2,0,False,False,False,False
SMPL,THE SIMPLY GOOD FOODS COMPANY,Consumer Staples,small,1345188352,1.35,4,0,False,False,False,False,12,3,False,False,False,False
AGM,FEDERAL AGRICULTURAL MORTGAGE NON,Financials,small,1631804288,1.63,-11,-3,False,False,False,False,-2,0,False,False,False,False
ARDX,ARDELYX INC,Health Care,small,1456769664,1.46,-4,0,False,False,False,False,-2,0,False,False,False,False
LEG,LEGGETT & PLATT INC,Consumer Discretionary,small,1316653824,1.32,-5,0,False,False,False,False,-1,-8,False,False,False,False
HG,HAMILTON INSURANCE GROUP LTD CLASS,Financials,mid,3016181504,3.02,1,0,False,False,False,False,-3,-10,False,False,False,False
AMSC,AMERICAN SUPERCONDUCTOR CORP,Industrials,small,1527878144,1.53,-5,0,False,False,False,False,-4,0,False,False,False,False
KW,KENNEDY WILSON HOLDINGS INC,Real Estate,small,1505109248,1.51,-2,0,False,False,False,False,-4,0,False,False,False,False
HLX,HELIX ENERGY SOLUTIONS GROUP INC,Energy,small,1415515392,1.42,4,0,False,False,False,False,1,0,False,False,False,False
PAYO,PAYONEER GLOBAL INC,Financials,small,1753686400,1.75,-1,0,False,False,False,False,-4,0,False,False,False,False
KSS,KOHLS CORP,Consumer Discretionary,small,1438589056,1.44,-2,0,False,False,False,False,-2,0,False,False,False,False
DCOM,DIME COMMUNITY BANCSHARES INC,Financials,small,1502459520,1.5,-10,-1,False,False,False,False,-4,0,False,False,False,False
CBZ,CBIZ INC,Industrials,small,1520572928,1.52,-2,0,False,False,False,False,-2,0,False,False,False,False
SOC,SABLE OFFSHORE CORP CLASS A,Energy,mid,2263141376,2.26,10,2,False,False,False,False,2,13,False,False,True,False
USLM,UNITED STATES LIME AND MINERALS IN,Materials,mid,3889379840,3.89,-4,-5,False,False,False,False,-7,0,False,False,False,False
BORR,BORR DRILLING LTD,Energy,small,1793897344,1.79,3,12,False,False,False,False,-3,0,False,False,False,False
IE,IVANHOE ELECTRIC INC,Materials,small,1918981888,1.92,-5,0,False,False,False,False,-2,-4,False,False,False,False
KOS,KOSMOS ENERGY LTD,Energy,small,1731997696,1.73,4,0,False,False,False,False,1,0,False,False,False,False
UNIT,UNITI GROUP INC,Communication,mid,2469626368,2.47,-13,-5,False,False,False,False,-4,-8,False,False,False,False
DEI,DOUGLAS EMMETT REIT INC,Real Estate,small,1887548544,1.89,-8,0,False,False,False,False,-2,0,False,False,False,False
FIGS,FIGS INC CLASS A,Consumer Discretionary,mid,2439088640,2.44,1,0,False,False,False,False,-1,0,False,False,False,False
ABR,ARBOR REALTY TRUST REIT INC,Financials,small,1589133056,1.59,-2,0,False,False,False,False,-1,0,False,False,False,False
UVV,UNIVERSAL CORP,Consumer Staples,small,1310726656,1.31,1,10,False,False,False,False,-2,0,False,False,False,False
LNN,LINDSAY CORP,Industrials,small,1091185792,1.09,-4,0,False,False,False,False,7,-5,False,False,False,False
NESR,NATIONAL ENERGY SERVICES REUNITED,Energy,mid,2282044160,2.28,1,0,False,False,False,False,-3,0,False,False,False,False
RXRX,RECURSION PHARMACEUTICALS INC CLAS,Health Care,small,1642709120,1.64,-8,0,False,False,False,False,-1,0,False,False,False,False
TFIN,TRIUMPH FINANCIAL INC,Financials,small,1426448256,1.43,1,0,False,False,False,False,-3,0,False,False,False,False
PRA,PROASSURANCE CORP,Financials,small,1264775680,1.26,-3,-13,False,False,False,True,-1,-3,False,False,False,False
SRCE,1ST SOURCE CORP,Financials,small,1727044864,1.73,-16,-7,False,False,False,False,-4,0,False,False,False,False
WKC,WORLD KINECT CORP,Energy,small,1302853376,1.3,2,10,False,False,False,False,-2,0,False,False,False,False
VTOL,BRISTOW GROUP INC,Energy,small,1378982912,1.38,-10,0,False,False,False,False,-3,-5,False,False,False,False
CNOB,CONNECTONE BANCORP INC,Financials,small,1358889600,1.36,-10,-1,False,False,False,False,0,0,False,False,False,False
FIVN,FIVE9 INC,Information Technology,small,1174022912,1.17,6,0,False,False,False,False,6,0,False,False,False,False
ICFI,ICF INTERNATIONAL INC,Industrials,small,1237051008,1.24,-2,0,False,False,False,False,-1,0,False,False,False,False
CMPR,CIMPRESS PLC,Industrials,small,1829412864,1.83,-9,-1,False,True,False,False,-3,0,False,False,False,False
CRI,CARTERS INC,Consumer Discretionary,small,1308842880,1.31,-1,0,False,False,False,False,-4,0,False,False,False,False
GRC,GORMAN-RUPP,Industrials,small,1644552576,1.64,-9,-1,False,True,False,False,-3,-9,False,False,False,False
WINA,WINMARK CORP,Consumer Discretionary,small,1539829248,1.54,1,0,False,False,False,False,-1,0,False,False,False,False
AMLX,AMYLYX PHARMACEUTICALS INC,Health Care,small,1652527232,1.65,0,-1,False,False,False,False,-3,-10,False,False,False,False
HRMY,HARMONY BIOSCIENCES HLDG INC,Health Care,small,1604498688,1.6,-5,0,False,False,False,False,-2,0,False,False,False,False
NVCR,NOVOCURE LTD,Health Care,small,1200530944,1.2,-4,0,False,False,False,False,4,0,False,False,False,False
WABC,WESTAMERICA BANCORPORATION,Financials,small,1262061312,1.26,1,0,False,False,False,False,-4,0,False,False,False,False
ACT,ENACT HOLDINGS INC,Financials,mid,5851598336,5.85,1,0,False,False,False,False,-2,-8,False,False,False,False
SFL,SFL LTD,Energy,small,1451698432,1.45,4,8,False,False,False,False,-3,0,False,False,False,False
MCRI,MONARCH CASINO AND RESORT INC,Consumer Discretionary,small,1729230080,1.73,-1,0,False,False,False,False,-1,0,False,False,False,False
LPG,DORIAN LPG LTD,Energy,small,1479800832,1.48,1,0,False,False,False,False,-3,0,False,False,False,False
IMKTA,INGLES MARKETS INC CLASS A,Consumer Staples,small,1730767616,1.73,2,0,False,False,False,False,-4,0,False,False,False,False
ALKT,ALKAMI TECHNOLOGY INC,Information Technology,small,1757813248,1.76,4,0,False,False,False,False,5,4,False,False,False,False
ASTE,ASTEC INDUSTRIES INC,Industrials,small,1261958528,1.26,-9,-1,False,True,False,False,-2,-3,False,False,False,False
OBK,ORIGIN BANCORP INC,Financials,small,1295119232,1.3,-10,-1,False,False,False,False,-3,-9,False,False,False,False
DOLE,DOLE PLC,Consumer Staples,small,1385597312,1.39,-7,10,False,False,False,False,-2,0,False,False,False,False
JBLU,JETBLUE AIRWAYS CORP,Industrials,small,1672940928,1.67,-9,-1,False,True,False,False,-3,0,False,False,False,False
DCH,DAUCH CORPORATION,Consumer Discretionary,small,1444155904,1.44,-3,0,False,False,False,False,-3,0,False,False,False,False
PUMP,PROPETRO HOLDING CORP,Energy,small,1701015168,1.7,2,0,False,False,False,False,2,0,False,False,False,False
CAPR,CAPRICOR THERAPEUTICS INC,Health Care,small,1846666496,1.85,-2,0,False,False,False,False,-9,-1,False,True,False,False
LADR,LADDER CAPITAL CORP CLASS A,Financials,small,1245203200,1.25,0,0,False,False,False,False,-2,0,False,False,False,False
ANAB,ANAPTYSBIO INC,Health Care,small,1658199424,1.66,-8,0,False,False,False,False,-12,-2,False,False,False,False
ROCK,GIBRALTAR INDUSTRIES INC,Industrials,small,1149085312,1.15,-5,0,False,False,False,False,-1,0,False,False,False,False
TGLS,TECNOGLASS INC,Industrials,mid,2038810368,2.04,-2,0,False,False,False,False,-1,0,False,False,False,False
BFC,BANK FIRST CORP,Financials,small,1534517888,1.53,-11,0,False,False,False,False,-3,0,False,False,False,False
TNC,TENNANT,Industrials,small,1257638400,1.26,-9,-1,False,True,False,False,-4,0,False,False,False,False
DFIN,DONNELLEY FINANCIAL SOLUTIONS INC,Financials,small,1268207232,1.27,3,0,False,False,False,False,-1,0,False,False,False,False
REX,REX AMERICAN RESOURCES CORP,Energy,small,1495701760,1.5,4,0,False,False,False,False,-9,0,False,True,False,False
UMH,UMH PROPERTIES INC,Real Estate,small,1243515520,1.24,-11,0,False,False,False,False,-2,-9,False,False,False,False
DLX,DELUXE CORP,Industrials,small,1264347904,1.26,-5,0,False,False,False,False,-3,-12,False,False,False,False
JJSF,J AND J SNACK FOODS CORP,Consumer Staples,small,1506123008,1.51,-6,9,False,False,False,False,-2,0,False,False,False,False
ZYME,ZYMEWORKS INC,Health Care,small,1917011968,1.92,0,0,False,False,False,False,-8,0,False,False,False,False
QDEL,QUIDELORTHO CORP,Health Care,small,1174410496,1.17,-2,0,False,False,False,False,-1,0,False,False,False,False
IOVA,IOVANCE BIOTHERAPEUTICS INC,Health Care,small,1413028352,1.41,-5,8,False,False,False,False,4,0,False,False,False,False
CNMD,CONMED CORP,Health Care,small,1077375232,1.08,-5,0,False,False,False,False,-1,0,False,False,False,False
LOB,LIVE OAK BANCSHARES INC,Financials,small,1543272576,1.54,-10,-1,False,False,False,False,-2,-8,False,False,False,False
NPKI,NPK INTERNATIONAL INC,Industrials,small,1218892800,1.22,-5,0,False,False,False,False,-4,0,False,False,False,False
PRG,PROG HOLDINGS INC,Financials,small,1128844800,1.13,-5,0,False,False,False,False,-2,0,False,False,False,False
LINC,LINCOLN EDUCATIONAL SERVICES CORP,Consumer Discretionary,small,1330628096,1.33,5,0,False,False,False,False,-21,0,False,False,False,False
PZZA,PAPA JOHNS INTERNATIONAL INC,Consumer Discretionary,small,1150859392,1.15,1,0,False,False,False,False,-1,0,False,False,False,False
USPH,US PHYSICAL THERAPY INC,Health Care,small,1121151744,1.12,-5,0,False,False,False,False,-1,-3,False,False,False,False
OUST,OUSTER INC,Information Technology,small,1224049792,1.22,-8,0,False,False,False,False,-1,0,False,False,False,False
GLDD,GREAT LAKES DREDGE AND DOCK CORP,Industrials,small,1135273600,1.14,-2,0,False,False,False,False,-12,-2,False,False,False,False
NBR,NABORS INDUSTRIES LTD,Energy,small,1173708160,1.17,1,0,False,False,False,False,1,0,False,False,False,False
EFC,ELLINGTON FINANCIAL INC,Financials,small,1500774272,1.5,-14,-6,False,False,False,False,-3,0,False,False,False,False
ALGT,ALLEGIANT TRAVEL,Industrials,small,1528495872,1.53,-5,0,False,False,False,False,-3,-6,False,False,False,False
TNET,TRINET GROUP INCINARY,Industrials,small,1815547520,1.82,-2,0,False,False,False,False,-1,2,False,False,False,False
MLYS,MINERALYS THERAPEUTICS INC,Health Care,mid,2222313984,2.22,3,-1,False,False,False,False,-3,0,False,False,False,False
PNTG,PENNANT GROUP INC,Health Care,small,1028108160,1.03,1,9,False,False,False,False,5,0,False,False,False,False
ORC,ORCHID ISLAND CAPITAL INC,Financials,small,1378353408,1.38,-10,-1,False,False,False,False,-2,-5,False,False,False,False
UAMY,UNITED STATES ANTIMONY CORP,Materials,small,1245902080,1.25,-5,-12,False,False,False,False,-1,0,False,False,False,False
PEBO,PEOPLES BANCORP INC,Financials,small,1201792512,1.2,1,0,False,False,False,False,-3,0,False,False,False,False
NAT,NORDIC AMERICAN TANKERS LTD,Energy,small,1302266496,1.3,4,0,False,False,False,False,-15,0,False,False,False,False
FIHL,FIDELIS INSURANCE HOLDINGS LTD,Financials,small,1655229952,1.66,-8,0,False,False,False,False,-3,0,False,False,False,False
HROW,HARROW INC,Health Care,small,1314580864,1.31,-9,-1,False,True,False,False,-2,0,False,False,False,False
RLJ,RLJ LODGING TRUST REIT,Real Estate,small,1122266880,1.12,-5,0,False,False,False,False,-2,-9,False,False,False,False
COLL,COLLEGIUM PHARMACEUTICAL INC,Health Care,small,1025946304,1.03,-5,0,False,False,False,False,-2,-7,False,False,False,False
MBIN,MERCHANTS BANCORP,Financials,mid,2044852352,2.04,-9,-1,False,True,False,False,-4,0,False,False,False,False
CIM,CHIMERA INVESTMENT CORP,Financials,small,1070888448,1.07,-10,-2,False,False,False,False,-2,-6,False,False,False,False
TRS,TRIMAS CORP,Materials,small,1450237568,1.45,-6,0,False,False,False,False,-2,0,False,False,False,False
AI,C3 AI INC CLASS A,Information Technology,small,1255316096,1.26,4,0,False,False,False,False,17,6,False,False,False,False
GPRE,GREEN PLAINS INC,Energy,small,1184466816,1.18,7,-12,False,False,False,False,2,0,False,False,False,False
SAFT,SAFETY INSURANCE GROUP INC,Financials,small,1088755456,1.09,-6,0,False,False,False,False,-2,-8,False,False,False,False
SEZL,SEZZLE INC,Financials,mid,2177601792,2.18,3,0,False,False,False,False,-1,0,False,False,False,False
TRIP,TRIPADVISOR INC,Communication,small,1268455552,1.27,-16,-5,False,False,False,False,-3,0,False,False,False,False
AHCO,ADAPTHEALTH CORP,Health Care,small,1635055232,1.64,0,0,False,False,False,False,-4,0,False,False,False,False
GSHD,GOOSEHEAD INSURANCE INC CLASS A,Financials,small,1552827776,1.55,4,0,False,False,False,False,16,5,False,False,False,False
LFST,LIFESTANCE HEALTH GROUP INC,Health Care,mid,2415362048,2.42,1,0,False,False,False,False,-2,-6,False,False,False,False
ELVN,ENLIVEN THERAPEUTICS INC,Health Care,mid,2322050048,2.32,-7,0,False,False,False,False,-15,-5,False,False,False,False
ENR,ENERGIZER HOLDINGS INC,Consumer Staples,small,1125929472,1.13,-6,0,False,False,False,False,0,0,False,False,False,False
PDFS,PDF SOLUTIONS INC,Information Technology,small,1384606464,1.38,-8,0,False,False,False,False,-3,0,False,False,False,False
PAHC,PHIBRO ANIMAL HEALTH CORP CLASS A,Health Care,mid,2250487552,2.25,-8,0,False,False,False,False,-3,0,False,False,False,False
WS,WORTHINGTON STEEL INC,Materials,small,1509806592,1.51,-9,0,False,True,False,False,-2,-10,False,False,False,False
WLDN,WILLDAN GROUP INC,Industrials,small,1188719360,1.19,3,0,False,False,False,False,-1,2,False,False,False,False
PWP,PERELLA WEINBERG PARTNERS CLASS A,Financials,small,1619815040,1.62,-5,0,False,False,False,False,-3,0,False,False,False,False
SMA,SMARTSTOP SELF STORAGE REIT INC,Real Estate,mid,2463462144,2.46,-5,0,False,False,False,False,-2,0,False,False,False,False
AESI,ATLAS ENERGY SOLUTIONS INC,Energy,small,1517135872,1.52,-3,-10,False,False,False,False,2,0,False,False,False,False
HLIT,HARMONIC INC,Information Technology,small,1032544320,1.03,-7,0,False,False,False,False,-2,0,False,False,False,False
GENI,GENIUS SPORTS LTD,Consumer Discretionary,small,1173060736,1.17,6,0,False,False,False,False,16,6,False,False,False,False
GCT,GIGACLOUD TECHNOLOGY INC CLASS A,Consumer Discretionary,small,1659400960,1.66,1,0,False,False,False,False,-3,0,False,False,False,False
PMT,PENNYMAC MORTGAGE INVESTMENT TRUST,Financials,small,1040718656,1.04,-11,-3,False,False,False,False,-3,0,False,False,False,False
MAZE,MAZE THERAPEUTICS INC,Health Care,small,1416423680,1.42,14,0,False,False,False,False,4,0,False,False,False,False
NUVB,NUVATION BIO INC CLASS A,Health Care,small,1532903936,1.53,-9,-1,False,True,False,False,-2,-10,False,False,False,False
GPGI,GPGI INC CLASS A,Information Technology,mid,5031092224,5.03,1,0,False,False,False,False,10,1,False,False,False,False
NEO,NEOGENOMICS INC,Health Care,small,1038497664,1.04,-1,0,False,False,False,False,-1,0,False,False,False,False
ARRY,ARRAY TECHNOLOGIES INC,Industrials,small,1121911680,1.12,-3,0,False,False,False,False,0,0,False,False,False,False
AEHR,AEHR TEST SYSTEMS,Information Technology,small,1357403776,1.36,-9,-1,False,True,False,False,-3,-4,False,False,False,False
CVI,CVR ENERGY INC,Energy,mid,3181793536,3.18,4,0,False,False,False,False,1,6,False,False,False,False
EYPT,EYEPOINT INC,Health Care,small,1117988096,1.12,-8,0,False,False,False,False,-2,0,False,False,False,False
AAT,AMERICAN ASSETS TRUST REIT INC,Real Estate,small,1448278016,1.45,-8,0,False,False,False,False,-2,0,False,False,False,False
TWO,TWO HARBORS INVESTMENT CORP,Financials,small,1168080256,1.17,-3,0,False,False,False,False,-4,0,False,False,False,False
CSR,CENTERSPACE,Real Estate,small,1062466432,1.06,-8,3,False,False,False,False,-2,0,False,False,False,False
PBI,PITNEY BOWES INC,Industrials,small,1649024128,1.65,-4,-4,False,False,False,False,-4,0,False,False,False,False
OCFC,OCEANFIRST FINANCIAL CORP,Financials,small,1047012736,1.05,1,-1,False,False,False,False,-3,0,False,False,False,False
ASTH,ASTRANA HEALTH INC,Health Care,small,1392870144,1.39,-14,-6,False,False,False,False,-7,0,False,False,False,False
SHLS,SHOALS TECHNOLOGIES GROUP INC CLAS,Industrials,small,1144203904,1.14,-5,0,False,False,False,False,-4,0,False,False,False,False
TMP,TOMPKINS FINANCIAL CORP,Financials,small,1159890176,1.16,-16,-7,False,False,False,False,-3,-9,False,False,False,False
APPN,APPIAN CORP CLASS A,Information Technology,small,1809794944,1.81,5,-13,False,False,False,True,4,9,False,False,False,False
TYRA,TYRA BIOSCIENCES INC,Health Care,mid,2133676544,2.13,6,0,False,False,False,False,2,0,False,False,False,False
CRAI,CRA INTERNATIONAL INC,Industrials,small,1084076800,1.08,4,0,False,False,False,False,-2,0,False,False,False,False
LILAK,LIBERTY LATIN AMERICA LTD CLASS C,Communication,small,1704834048,1.7,7,0,False,False,False,False,-4,0,False,False,False,False
TSHA,TAYSHA GENE THERAPIES INC,Health Care,small,1255369344,1.26,-1,0,False,False,False,False,-1,0,False,False,False,False
MBC,MASTERBRAND INC,Industrials,small,1021574336,1.02,-5,0,False,False,False,False,-2,-5,False,False,False,False
SCL,STEPAN,Materials,small,1133838336,1.13,-5,0,False,False,False,False,-3,-9,False,False,False,False
TTI,TETRA TECHNOLOGIES INC,Energy,small,1171549056,1.17,-3,0,False,False,False,False,-3,0,False,False,False,False
TE,T1 ENERGY INC,Industrials,small,1133700096,1.13,-3,0,False,False,False,False,4,-6,False,False,False,False
OSBC,OLD SECOND BANCORP INC,Financials,small,1092807296,1.09,-11,-3,False,False,False,False,-3,-9,False,False,False,False
TRVI,TREVI THERAPEUTICS INC,Health Care,small,1533063424,1.53,-8,0,False,False,False,False,-2,-11,False,False,False,False
CCB,COASTAL FINANCIAL CORP,Financials,small,1181128064,1.18,-9,0,False,True,False,False,-2,0,False,False,False,False
BY,BYLINE BANCORP INC,Financials,small,1462091520,1.46,-11,-2,False,False,False,False,-3,0,False,False,False,False
GIII,G III APPAREL GROUP LTD,Consumer Discretionary,small,1181300096,1.18,-11,0,False,False,False,False,-2,0,False,False,False,False
FLNC,FLUENCE ENERGY INC CLASS A,Industrials,mid,2446339328,2.45,-5,0,False,False,False,False,11,0,False,False,False,False
SGRY,SURGERY PARTNERS INC,Health Care,small,1576333696,1.58,-9,-1,False,True,False,False,-2,0,False,False,False,False
TRUP,TRUPANION INC,Financials,small,1113983744,1.11,-1,0,False,False,False,False,-1,0,False,False,False,False
INVX,INNOVEX INTERNATIONAL INC,Energy,small,1677067776,1.68,-7,0,False,False,False,False,-2,-5,False,False,False,False
XPEL,XPEL INC,Consumer Discretionary,small,1219000704,1.22,-5,0,False,False,False,False,-3,-11,False,False,False,False
DEA,EASTERLY GOVERNMENT PROPERTIES INC,Real Estate,small,1141323904,1.14,-6,0,False,False,False,False,-2,0,False,False,False,False
NEXT,NEXTDECADE CORP,Energy,mid,2079700992,2.08,0,0,False,False,False,False,-9,0,False,True,False,False
APEI,AMERICAN PUBLIC EDUCATION INC,Consumer Discretionary,small,1059816192,1.06,1,0,False,False,False,False,-21,0,False,False,False,False
REAL,THE REALREAL INC,Consumer Discretionary,small,1085123200,1.09,-9,-1,False,True,False,False,-2,0,False,False,False,False
RVLV,REVOLVE GROUP CLASS A INC,Consumer Discretionary,small,1589314432,1.59,-8,0,False,False,False,False,-2,0,False,False,False,False
UPBD,UPBOUND GROUP INC,Consumer Discretionary,small,1018801664,1.02,-5,0,False,False,False,False,-2,0,False,False,False,False
PENG,PENGUIN SOLUTIONS INC,Information Technology,small,1087469696,1.09,-9,-1,False,True,False,False,-3,0,False,False,False,False
MIAX,MIAMI INTERNATIONAL HOLDINGS INC,Financials,mid,3723142144,3.72,-10,-2,False,False,False,False,0,0,False,False,False,False
DEC,DIVERSIFIED ENERGY COMPANY,Energy,small,1235961856,1.24,9,1,True,False,False,False,1,0,False,False,False,False
STAA,STAAR SURGICAL,Health Care,small,1000652608,1.0,-9,0,False,True,False,False,-3,0,False,False,False,False
RYZ,RYERSON HOLDING CORP,Materials,small,1141886592,1.14,-15,-7,False,False,False,False,-2,-6,False,False,False,False
CTBI,COMMUNITY TRUST BANCORP INC,Financials,small,1120991616,1.12,-16,0,False,False,False,False,-4,0,False,False,False,False
FLNG,FLEX LNG LTD,Energy,small,1648194688,1.65,-1,0,False,False,False,False,-9,-1,False,True,False,False
VERX,VERTEX INC CLASS A,Information Technology,small,1924281472,1.92,5,0,False,False,False,False,4,0,False,False,False,False
CDRE,CADRE HOLDINGS INC,Industrials,small,1389040512,1.39,-9,-1,False,True,False,False,-2,-13,False,False,False,True
SAH,SONIC AUTOMOTIVE INC CLASS A,Consumer Discretionary,mid,2178066688,2.18,-5,0,False,False,False,False,-4,0,False,False,False,False
TDAY,USA TODAY INC,Communication,small,1044472128,1.04,-2,-6,False,False,False,False,-9,-1,False,True,False,False
FG,F&G ANNUITIES AND LIFE INC,Financials,mid,3532643328,3.53,-2,-8,False,False,False,False,0,0,False,False,False,False
TROX,TRONOX HOLDINGS PLC,Materials,small,1464329344,1.46,-2,-3,False,False,False,False,-5,-8,False,False,False,False
ALNT,ALLIENT INC,Industrials,small,1030275520,1.03,-7,0,False,False,False,False,-2,-7,False,False,False,False
AZTA,AZENTA INC,Health Care,small,1042372352,1.04,-2,0,False,False,False,False,-2,0,False,False,False,False
AMAL,AMALGAMATED FINANCIAL CORP,Financials,small,1179491072,1.18,-10,0,False,False,False,False,-3,-11,False,False,False,False
WMK,WEIS MARKETS INC,Consumer Staples,small,1739050240,1.74,2,0,False,False,False,False,-4,0,False,False,False,False
ALH,ALLIANCE LAUNDRY HOLDINGS INC,Industrials,mid,4332382720,4.33,-11,-3,False,False,False,False,0,0,False,False,False,False
GOLD,GOLD INC,Consumer Discretionary,small,1161232128,1.16,1,0,False,False,False,False,-1,-7,False,False,False,False
BTDR,BITDEER TECHNOLOGIES GROUP CLASS A,Information Technology,mid,2300833792,2.3,-10,-2,False,False,False,False,-5,-12,False,False,False,False
PRKS,UNITED PARKS AND RESORTS INC,Consumer Discretionary,small,1835628160,1.84,-10,-1,False,False,False,False,-2,0,False,False,False,False
FMBH,FIRST MID BANCSHARES INC,Financials,small,1109534336,1.11,-11,-2,False,False,False,False,-3,0,False,False,False,False
ADTN,ADTRAN HOLDINGS INC,Information Technology,small,1039392960,1.04,-7,0,False,False,False,False,-5,-9,False,False,False,False
OLMA,OLEMA PHARMACEUTICALS INC,Health Care,small,1312583808,1.31,-10,-1,False,False,False,False,-2,0,False,False,False,False
BV,BRIGHTVIEW HOLDINGS INC,Industrials,small,1103081984,1.1,-5,0,False,False,False,False,-1,-9,False,False,False,False
AMRC,AMERESCO INC CLASS A,Industrials,small,1300321024,1.3,-5,0,False,False,False,False,1,0,False,False,False,False
HFWA,HERITAGE FINANCIAL CORP,Financials,small,1073521728,1.07,1,0,False,False,False,False,-3,0,False,False,False,False
FIZZ,NATIONAL BEVERAGE CORP,Consumer Staples,mid,3160083456,3.16,1,0,False,False,False,False,-1,0,False,False,False,False
VSTS,VESTIS CORP,Industrials,small,1033160128,1.03,-6,0,False,False,False,False,-2,-13,False,False,False,True
BHVN,BIOHAVEN LTD,Health Care,small,1474121728,1.47,-3,0,False,False,False,False,-1,0,False,False,False,False
NNE,NANO NUCLEAR ENERGY INC,Industrials,small,1113538560,1.11,-2,0,False,False,False,False,-1,0,False,False,False,False
FA,FIRST ADVANTAGE CORP,Industrials,small,1957603584,1.96,-2,0,False,False,False,False,-2,0,False,False,False,False
COUR,COURSERA INC,Consumer Discretionary,small,1000643328,1.0,0,0,False,False,False,False,-1,0,False,False,False,False
LIF,LIFE360 INC,Information Technology,mid,3242429952,3.24,3,0,False,False,False,False,12,3,False,False,False,False
PVLA,PALVELLA THERAPEUTICS INC,Health Care,small,1767164288,1.77,-5,0,False,False,False,False,-2,0,False,False,False,False
GERN,GERON CORP,Health Care,small,1063304064,1.06,-1,0,False,False,False,False,-3,0,False,False,False,False
NSP,INSPERITY INC,Industrials,small,1106951936,1.11,-2,-8,False,False,False,False,-5,0,False,False,False,False
XERS,XERIS BIOPHARMA HOLDINGS INC,Health Care,small,1041484992,1.04,-2,0,False,False,False,False,-3,0,False,False,False,False
SKYT,SKYWATER TECHNOLOGY INC,Information Technology,small,1379510784,1.38,-8,0,False,False,False,False,-2,-5,False,False,False,False
EE,EXCELERATE ENERGY INC CLASS A,Energy,mid,3735690752,3.74,1,0,False,False,False,False,-2,-13,False,False,False,True
VIR,VIR BIOTECHNOLOGY INC,Health Care,small,1447891328,1.45,-9,-1,False,True,False,False,-2,0,False,False,False,False
MBX,MBX BIOSCIENCES INC,Health Care,small,1567363072,1.57,-2,0,False,False,False,False,-3,0,False,False,False,False
ENVX,ENOVIX CORP,Industrials,small,1099155712,1.1,-7,0,False,False,False,False,-3,0,False,False,False,False
LXU,LSB INDUSTRIES INC,Materials,small,1072692416,1.07,10,1,False,False,False,False,0,0,False,False,False,False
EVLV,EVOLV TECHNOLOGIES HOLDINGS INC CL,Information Technology,small,1081484928,1.08,-2,0,False,False,False,False,-5,0,False,False,False,False
IRMD,IRADIMED CORP,Health Care,small,1230066432,1.23,1,0,False,False,False,False,5,0,False,False,False,False
CRVS,CORVUS PHARMACEUTICALS INC,Health Care,small,1233848448,1.23,-5,0,False,False,False,False,-1,0,False,False,False,False
LZ,LEGALZOOM COM INC,Industrials,small,1033485568,1.03,-1,0,False,False,False,False,14,0,False,False,False,False
BKSY,BLACKSKY TECHNOLOGY INC CLASS A,Industrials,small,1139810304,1.14,1,0,False,False,False,False,-7,-6,False,False,False,False
BFLY,BUTTERFLY NETWORK INC CLASS A,Health Care,small,1046541120,1.05,-2,0,False,False,False,False,-7,-10,False,False,False,False
IDT,IDT CORP CLASS B,Communication,small,1215444864,1.22,-5,0,False,False,False,False,-2,0,False,False,False,False
TR,TOOTSIE ROLL INDUSTRIES INC,Consumer Staples,mid,3191705344,3.19,1,0,False,False,False,False,-13,0,False,False,False,False
PRSU,PURSUIT ATTRACTIONS AND HOSPITALIT,Consumer Discretionary,small,1067693184,1.07,1,0,False,False,False,False,-4,0,False,False,False,False
GRDN,GUARDIAN PHARMACY SERVICES INC CLA,Health Care,mid,2444300800,2.44,1,0,False,False,False,False,-5,0,False,False,False,False
RAPP,RAPPORT THERAPEUTICS INC,Health Care,small,1604887168,1.6,-10,-2,False,False,False,False,-3,0,False,False,False,False
CMRE,COSTAMARE INC,Industrials,mid,2083773824,2.08,1,0,False,False,False,False,-3,-12,False,False,False,False
MCB,METROPOLITAN BANK HOLDING CORP,Financials,small,1037491392,1.04,0,0,False,False,False,False,-3,0,False,False,False,False
